RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2024-08-31,num_restaurant,num_bank,num_fast_food,num_cafe,num_place_of_worship,num_school,num_bicycle_rental,has_features
74642,5372,38104,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1300.0319504643962,152,11,87,22,946,264,73,True
94558,5373,84341,zip,UT,UT,North Logan,"Logan, UT-ID",Cache County,1599.1666666666667,3,2,5,1,0,1,0,True
62478,5376,12208,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,1482.138888888889,171,35,66,36,14,14,23,True
74652,5385,38114,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,911.9642857142856,152,11,87,22,946,264,73,True
72260,5404,32836,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2389.940404040404,185,21,186,58,62,27,1,True
75577,5421,40223,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1545.883068783069,259,20,138,62,89,60,5,True
96320,5426,91201,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2420.6388888888887,116,19,57,34,45,14,0,True
78287,5430,46805,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1008.5454545454544,83,13,47,23,15,24,0,True
92357,5434,78261,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1698.4944444444443,328,24,342,76,605,166,65,True
73137,5483,34601,zip,FL,FL,Brooksville,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,1167.0,4,2,4,0,11,7,0,True
63638,5487,14617,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1776.25,128,10,24,22,17,41,3,True
93856,5506,82007,zip,WY,WY,Cheyenne,"Cheyenne, WY",Laramie County,1372.8174603174602,15,1,13,7,3,1,0,True
77120,5510,44306,zip,OH,OH,Akron,"Akron, OH",Summit County,1104.0,102,17,58,25,231,45,0,True
77119,5513,44305,zip,OH,OH,Akron,"Akron, OH",Summit County,1116.1111111111113,102,17,58,25,231,45,0,True
77677,5518,45440,zip,OH,OH,Kettering,"Dayton-Kettering, OH",Greene County,1675.0,14,3,4,0,7,7,0,True
399713,5523,60642,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2556.768424036281,1999,204,903,711,933,295,865,True
60948,5528,08057,zip,NJ,NJ,Moorestown Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2389.6666666666665,8,0,7,2,1,3,0,True
89747,5535,72761,zip,AR,AR,Siloam Springs,"Fayetteville-Springdale-Rogers, AR",Benton County,1395.8333333333333,12,0,9,2,0,5,0,True
91703,5541,77054,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1413.6024953524957,817,118,684,183,930,76,41,True
98436,5543,95827,zip,CA,CA,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",Sacramento County,2135.333333333333,25,3,38,7,17,13,0,True
66575,5544,20716,zip,MD,MD,Bowie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2288.208333333333,13,4,20,3,13,25,0,True
97800,5545,94597,zip,CA,CA,Walnut Creek,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2872.1095365418896,76,7,23,23,5,4,0,True
95861,5546,89166,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1886.173462566845,203,32,141,39,162,71,20,True
69772,5551,28209,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1650.0885244512249,425,28,283,94,60,28,25,True
84653,5574,60656,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1896.362433862434,1999,204,903,711,933,295,865,True
75565,5584,40211,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1168.154761904762,259,20,138,62,89,60,5,True
96120,5594,90272,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,8112.420634920635,2034,191,1158,615,713,343,126,True
85957,5597,63139,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1252.0833333333333,230,21,70,49,103,43,0,True
97799,5604,94596,zip,CA,CA,Walnut Creek,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2738.7989879822903,76,7,23,23,5,4,0,True
78021,5607,46202,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1335.1797385620914,329,28,204,73,235,130,7,True
72246,5625,32821,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1960.7348039215683,185,21,186,58,62,27,1,True
96282,5626,91040,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3498.25,2034,191,1158,615,713,343,126,True
98003,5638,95135,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,4090.277777777778,684,88,509,239,80,45,65,True
58630,5643,02116,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3427.672049689441,736,105,299,249,74,142,162,True
96271,5649,91011,zip,CA,CA,La Canada Flintridge,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,5400.0,16,1,9,1,7,9,0,True
81286,5650,53206,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,957.388888888889,269,40,149,89,31,52,37,True
91655,5666,77006,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1637.1230247341027,817,118,684,183,930,76,41,True
100151,5676,99202,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1506.2001424501425,93,21,70,47,11,8,0,True
100152,5688,99203,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,2247.698412698413,93,21,70,47,11,8,0,True
399670,5693,89169,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1288.526349206349,203,32,141,39,162,71,20,True
92310,5715,78214,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,891.0416666666666,328,24,342,76,605,166,65,True
78027,5738,46208,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1443.75,329,28,204,73,235,130,7,True
91705,5740,77056,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1696.508097165992,817,118,684,183,930,76,41,True
58648,5758,02134,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3163.2536764705887,736,105,299,249,74,142,162,True
96981,5763,92663,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2626.605445132327,65,7,33,25,0,0,2,True
96321,5790,91202,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2984.0601851851857,116,19,57,34,45,14,0,True
97978,5792,95110,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3184.4009793001023,684,88,509,239,80,45,65,True
81304,5829,53224,zip,WI,WI,Milwaukee,"Milwaukee-Waukesha, WI",Milwaukee County,1417.138888888889,269,40,149,89,31,52,37,True
91676,5835,77027,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1904.342689025767,817,118,684,183,930,76,41,True
89934,5850,73109,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,786.3888888888888,179,27,99,46,448,111,1,True
82260,5856,55410,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1968.063492063492,400,26,75,137,32,17,3,True
85928,5860,63110,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1467.9555555555555,230,21,70,49,103,43,0,True
96650,5900,92108,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3237.88337958338,1015,129,590,366,528,152,9,True
84651,5904,60654,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2807.31236316234,1999,204,903,711,933,295,865,True
96049,5907,90068,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3744.951388888889,2034,191,1158,615,713,343,126,True
72230,5912,32804,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2055.989355742297,185,21,186,58,62,27,1,True
81428,5935,53713,zip,WI,WI,Madison,"Madison, WI",Dane County,1324.4794444444444,239,37,103,65,12,17,73,True
85929,5945,63111,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,901.1111111111112,230,21,70,49,103,43,0,True
96648,5962,92106,zip,CA,CA,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2990.077156177156,1015,129,590,366,528,152,9,True
74234,5963,37203,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2201.787640439824,283,27,173,68,759,193,11,True
73618,5967,35805,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1374.8174731182796,123,20,102,16,152,26,8,True
89954,5979,73129,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1023.75,179,27,99,46,448,111,1,True
89443,5990,72205,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1388.1709401709402,42,15,44,9,195,82,0,True
80210,6005,50208,zip,IA,IA,Newton,"Des Moines-West Des Moines, IA",Jasper County,763.8888888888888,12,2,12,3,25,3,0,True
78063,6028,46256,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1194.6861111111111,329,28,204,73,235,130,7,True
96222,6038,90732,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3232.25,2034,191,1158,615,713,343,126,True
90049,6051,73521,zip,OK,OK,Altus,"Altus, OK",Jackson County,1800.0,6,2,9,2,17,3,0,True
87137,6068,66221,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1654.2222222222224,123,13,69,20,42,30,0,True
89959,6073,73135,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1366.6,179,27,99,46,448,111,1,True
78052,6075,46240,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1553.5194444444444,329,28,204,73,235,130,7,True
95842,6098,89146,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,1605.9708994708997,203,32,141,39,162,71,20,True
67802,6103,23704,zip,VA,VA,Portsmouth,"Virginia Beach-Norfolk-Newport News, VA-NC",Portsmouth City,1422.6358974358973,10,0,19,3,20,8,0,True
94729,6116,85013,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1621.2331871345032,515,43,353,145,144,126,49,True
91675,6137,77026,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1186.0317460317465,817,118,684,183,930,76,41,True
75569,6147,40215,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1017.617316017316,259,20,138,62,89,60,5,True
58643,6174,02129,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3454.9815295815297,736,105,299,249,74,142,162,True
96447,6186,91602,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2586.281481481481,2034,191,1158,615,713,343,126,True
81201,6210,53083,zip,WI,WI,Sheboygan,"Sheboygan, WI",Sheboygan County,1049.6666666666667,32,10,15,6,5,58,0,True
89448,6213,72211,zip,AR,AR,Little Rock,"Little Rock-North Little Rock-Conway, AR",Pulaski County,1551.4444444444443,42,15,44,9,195,82,0,True
74247,6214,37216,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1962.6095669036847,283,27,173,68,759,193,11,True
91677,6238,77028,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1559.1666666666667,817,118,684,183,930,76,41,True
94744,6242,85028,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,3063.1666666666665,515,43,353,145,144,126,49,True
60370,6243,06518,zip,CT,CT,Hamden,"New Haven-Milford, CT",New Haven County,2603.831565656566,0,0,0,0,0,0,0,True
96029,6258,90048,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3517.6870833333337,2034,191,1158,615,713,343,126,True
97581,6265,94127,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,5996.805555555556,1681,188,397,722,139,74,118,True
85930,6274,63112,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1200.8013468013469,230,21,70,49,103,43,0,True
67190,6294,22205,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,3725.684523809524,207,38,146,72,5,13,111,True
72735,6315,33635,zip,FL,FL,Town 'n' Country,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2082.447619047619,22,0,9,5,7,3,0,True
95033,6341,85653,zip,AZ,AZ,Marana,"Tucson, AZ",Pima County,2233.833333333333,28,5,37,8,6,1,0,True
94892,6351,85310,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2343.75,515,43,353,145,144,126,49,True
92558,6354,78620,zip,TX,TX,Dripping Springs,"Austin-Round Rock-Georgetown, TX",Hays County,2488.333333333333,5,0,8,4,0,2,0,True
91697,6358,77048,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1703.2,817,118,684,183,930,76,41,True
91678,6359,77029,zip,TX,TX,Jacinto City,"Houston-The Woodlands-Sugar Land, TX",Harris County,1522.0833333333337,1,1,5,1,8,0,0,True
75560,6377,40206,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1339.5128205128206,259,20,138,62,89,60,5,True
89939,6388,73114,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,1277.882154882155,179,27,99,46,448,111,1,True
67191,6391,22206,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2390.5674231924227,207,38,146,72,5,13,111,True
77133,6396,44320,zip,OH,OH,Akron,"Akron, OH",Summit County,1223.75,102,17,58,25,231,45,0,True
99075,6402,97103,zip,OR,OR,Astoria,"Astoria, OR",Clatsop County,1520.0,19,3,6,10,2,0,0,True
96940,6403,92603,zip,CA,CA,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,4050.789682539682,123,18,71,47,1,2,4,True
399652,6420,85083,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2540.805555555555,515,43,353,145,144,126,49,True
80284,6421,50313,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,1054.7222222222224,90,9,46,21,111,7,21,True
78290,6438,46808,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1061.5555555555557,83,13,47,23,15,24,0,True
73084,6450,34286,zip,FL,FL,North Port,"North Port-Sarasota-Bradenton, FL",Sarasota County,2198.6666666666665,15,1,9,1,4,0,0,True
67435,6462,22911,zip,VA,VA,Charlottesville,"Charlottesville, VA",Albemarle County,2379.3888888888887,133,8,21,23,4,0,0,True
85344,6464,62220,zip,IL,IL,Belleville,"St. Louis, MO-IL",Saint Clair County,1111.626984126984,9,1,11,2,16,16,0,True
77926,6479,46040,zip,IN,IN,Fishers,"Indianapolis-Carmel-Anderson, IN",Hamilton County,1815.0,37,8,33,6,5,4,0,True
83143,6481,57110,zip,SD,SD,Sioux Falls,"Sioux Falls, SD",Minnehaha County,1271.75,68,44,80,20,43,29,0,True
91718,6500,77069,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1237.38021618904,817,118,684,183,930,76,41,True
95840,6507,89144,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2114.265795206972,203,32,141,39,162,71,20,True
99129,6510,97215,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1874.043771043771,748,71,353,312,44,31,71,True
74243,6520,37212,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2036.006871345029,283,27,173,68,759,193,11,True
87126,6537,66210,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1731.7498910675383,123,13,69,20,42,30,0,True
93582,6540,80904,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1629.2703962703963,248,20,172,57,25,6,45,True
67795,6541,23692,zip,VA,VA,Yorktown,"Virginia Beach-Norfolk-Newport News, VA-NC",York County,2156.8,2,0,0,0,0,1,1,True
98952,6542,96821,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,3849.444444444444,473,40,195,145,12,10,49,True
72231,6562,32805,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,1583.0,185,21,186,58,62,27,1,True
62645,6594,12534,zip,NY,NY,Hudson,"Hudson, NY",Columbia County,2128.333333333333,7,1,2,0,1,6,0,True
96322,6604,91203,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2951.319259259259,116,19,57,34,45,14,0,True
98137,6625,95357,zip,CA,CA,Modesto,"Modesto, CA",Stanislaus County,2200.0,59,9,46,7,24,36,0,True
96371,6642,91345,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2347.5,2034,191,1158,615,713,343,126,True
99149,6661,97239,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1792.9239230827468,748,71,353,312,44,31,71,True
96323,6686,91204,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2901.669474969475,116,19,57,34,45,14,0,True
91734,6687,77085,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1298.8,817,118,684,183,930,76,41,True
99123,6703,97209,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1797.3283397825687,748,71,353,312,44,31,71,True
87120,6722,66204,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1636.420405982906,123,13,69,20,42,30,0,True
91700,6742,77051,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1760.357142857143,817,118,684,183,930,76,41,True
89962,6751,73139,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,929.7549019607844,179,27,99,46,448,111,1,True
63636,6764,14615,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1006.468253968254,128,10,24,22,17,41,3,True
70040,6774,28574,zip,NC,NC,Richlands,"Jacksonville, NC",Onslow County,1517.361111111111,3,0,7,1,0,2,0,True
99722,6780,98332,zip,WA,WA,Gig Harbor,"Seattle-Tacoma-Bellevue, WA",Pierce County,2982.9166666666665,32,7,13,9,3,1,0,True
92315,6794,78219,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1311.1944444444443,328,24,342,76,605,166,65,True
67660,6808,23325,zip,VA,VA,Chesapeake,"Virginia Beach-Norfolk-Newport News, VA-NC",Chesapeake City,1981.25,161,5,51,14,12,15,0,True
72253,6841,32829,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2130.8511904761904,185,21,186,58,62,27,1,True
63628,6851,14607,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1201.4969135802469,128,10,24,22,17,41,3,True
99130,6867,97216,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1797.390873015873,748,71,353,312,44,31,71,True
78058,6885,46250,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1409.125,329,28,204,73,235,130,7,True
81431,6892,53716,zip,WI,WI,Madison,"Madison, WI",Dane County,1551.6666666666667,239,37,103,65,12,17,73,True
74239,6894,37208,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2101.5845785895003,283,27,173,68,759,193,11,True
88440,6895,70053,zip,LA,LA,Gretna,"New Orleans-Metairie, LA",Jefferson Parish,1512.5,2,0,0,0,19,13,0,True
75580,6922,40228,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1744.6666666666667,259,20,138,62,89,60,5,True
91662,6931,77013,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,997.5,817,118,684,183,930,76,41,True
93583,6945,80905,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1606.439393939394,248,20,172,57,25,6,45,True
77128,6968,44314,zip,OH,OH,Akron,"Akron, OH",Summit County,1084.0,102,17,58,25,231,45,0,True
91707,6973,77058,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1461.3025664319782,817,118,684,183,930,76,41,True
85922,6974,63104,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1391.5622895622898,230,21,70,49,103,43,0,True
97798,6996,94595,zip,CA,CA,Walnut Creek,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,3388.055555555555,76,7,23,23,5,4,0,True
74235,7014,37204,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1949.943567251462,283,27,173,68,759,193,11,True
63632,7016,14611,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1448.138888888889,128,10,24,22,17,41,3,True
85926,7023,63108,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,1581.642684610076,230,21,70,49,103,43,0,True
91660,7026,77011,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1106.5166666666669,817,118,684,183,930,76,41,True
80283,7050,50312,zip,IA,IA,Des Moines,"Des Moines-West Des Moines, IA",Polk County,1213.3160173160177,90,9,46,21,111,7,21,True
91680,7050,77031,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1882.375,817,118,684,183,930,76,41,True
79395,7058,48820,zip,MI,MI,Dewitt,"Lansing-East Lansing, MI",Clinton County,2041.8888888888887,0,0,0,0,0,0,0,True
99115,7072,97201,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,1578.5928647174671,748,71,353,312,44,31,71,True
81433,7086,53718,zip,WI,WI,Madison,"Madison, WI",Dane County,1589.2297258297258,239,37,103,65,12,17,73,True
75562,7104,40208,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1046.5538461538465,259,20,138,62,89,60,5,True
74646,7138,38108,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,929.1666666666666,152,11,87,22,946,264,73,True
82253,7140,55403,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1334.9191270860076,400,26,75,137,32,17,3,True
63634,7167,14613,zip,NY,NY,Rochester,"Rochester, NY",Monroe County,1280.5555555555557,128,10,24,22,17,41,3,True
75566,7171,40212,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1162.3809523809523,259,20,138,62,89,60,5,True
71338,7214,30901,zip,GA,GA,Augusta,"Augusta-Richmond County, GA-SC",Richmond County,1088.6666666666667,48,3,28,2,86,48,0,True
92316,7228,78220,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,1262.6666666666667,328,24,342,76,605,166,65,True
62476,7249,12206,zip,NY,NY,Albany,"Albany-Schenectady-Troy, NY",Albany County,1769.4111111111113,171,35,66,36,14,14,23,True
78043,7269,46228,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1595.553571428571,329,28,204,73,235,130,7,True
100167,7273,99218,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,1745.0,93,21,70,47,11,8,0,True
91747,7279,77098,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1737.4051689051687,817,118,684,183,930,76,41,True
75557,7281,40203,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1000.4,259,20,138,62,89,60,5,True
90611,7316,75001,zip,TX,TX,Addison,"Dallas-Fort Worth-Arlington, TX",Dallas County,1637.1219375219373,73,2,27,9,1,0,0,True
64618,7318,16504,zip,PA,PA,Erie,"Erie, PA",Erie County,1100.0,62,33,36,11,103,13,0,True
67220,7346,22302,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2410.8383640552997,207,38,146,72,5,13,111,True
81429,7374,53714,zip,WI,WI,Madison,"Madison, WI",Dane County,1788.3333333333333,239,37,103,65,12,17,73,True
69837,7389,28301,zip,NC,NC,Fayetteville,"Fayetteville, NC",Cumberland County,1378.315476190476,64,4,60,7,35,20,0,True
98408,7410,95742,zip,CA,CA,Rancho Cordova,"Sacramento-Roseville-Folsom, CA",Sacramento County,2739.833333333333,25,3,38,7,17,13,0,True
96426,7414,91436,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,9456.666666666666,2034,191,1158,615,713,343,126,True
77966,7440,46113,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,1908.1833333333332,329,28,204,73,235,130,7,True
82255,7480,55405,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1490.7155844155843,400,26,75,137,32,17,3,True
78289,7512,46807,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1042.3666666666666,83,13,47,23,15,24,0,True
78064,7518,46259,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,2018.3333333333333,329,28,204,73,235,130,7,True
74241,7523,37210,zip,TN,TN,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,1886.061403508772,283,27,173,68,759,193,11,True
75558,7546,40204,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1299.1222222222225,259,20,138,62,89,60,5,True
69766,7551,28203,zip,NC,NC,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2090.6844223638595,425,28,283,94,60,28,25,True
92438,7578,78404,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,1340.8333333333333,55,6,40,9,86,73,0,True
93581,7581,80903,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,1707.5462962962963,248,20,172,57,25,6,45,True
78292,7599,46814,zip,IN,IN,Fort Wayne,"Fort Wayne, IN",Allen County,1818.2777777777776,83,13,47,23,15,24,0,True
64622,7600,16508,zip,PA,PA,Erie,"Erie, PA",Erie County,1066.6666666666667,62,33,36,11,103,13,0,True
74645,7605,38107,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1371.6666666666667,152,11,87,22,946,264,73,True
91651,7630,77002,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,1839.387398373984,817,118,684,183,930,76,41,True
87123,7636,66207,zip,KS,KS,Overland Park,"Kansas City, MO-KS",Johnson County,1923.8777777777775,123,13,69,20,42,30,0,True
74650,7648,38112,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,1374.059523809524,152,11,87,22,946,264,73,True
75567,7658,40213,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,1377.3333333333333,259,20,138,62,89,60,5,True
84246,7666,59912,zip,MT,MT,Columbia Falls,"Kalispell, MT",Flathead County,2250.0,3,0,1,1,0,0,0,True
